Percentage served,Time in ms
0,290.047
1,465.394
2,550.904
3,666.120
4,1078.094
5,1788.493
6,1848.167
7,1889.635
8,1939.871
9,1960.283
10,1975.221
11,1992.606
12,2006.248
13,2014.865
14,2022.621
15,2028.688
16,2034.831
17,2039.887
18,2044.567
19,2048.829
20,2052.672
21,2056.477
22,2059.659
23,2062.983
24,2066.051
25,2069.279
26,2072.406
27,2075.100
28,2078.437
29,2081.643
30,2084.544
31,2087.451
32,2090.065
33,2093.123
34,2096.348
35,2099.681
36,2102.228
37,2105.509
38,2108.138
39,2111.151
40,2113.970
41,2116.784
42,2119.848
43,2123.077
44,2126.087
45,2129.212
46,2132.414
47,2135.449
48,2138.560
49,2141.434
50,2144.530
51,2147.741
52,2151.393
53,2155.151
54,2158.770
55,2162.787
56,2167.599
57,2172.597
58,2178.192
59,2183.882
60,2189.196
61,2195.137
62,2199.491
63,2204.388
64,2208.750
65,2213.015
66,2216.921
67,2221.074
68,2225.526
69,2230.383
70,2235.406
71,2239.759
72,2244.691
73,2248.502
74,2252.684
75,2257.080
76,2261.659
77,2267.101
78,2273.460
79,2280.444
80,2293.670
81,2314.353
82,2442.820
83,2537.691
84,2638.966
85,2845.799
86,2998.327
87,3092.602
88,3186.497
89,3298.833
90,3474.366
91,3714.295
92,3881.823
93,4018.124
94,4093.656
95,4208.440
96,4407.171
97,4669.584
98,4935.023
99,5356.968
