Percentage served,Time in ms
0,1317.911
1,1908.635
2,2101.525
3,2111.878
4,2117.240
5,2121.005
6,2124.225
7,2126.906
8,2129.317
9,2131.849
10,2134.593
11,2136.447
12,2138.691
13,2140.930
14,2143.044
15,2145.188
16,2147.547
17,2150.226
18,2152.854
19,2155.827
20,2158.602
21,2162.111
22,2167.037
23,2173.881
24,2188.749
25,2459.628
26,2478.407
27,2488.919
28,2498.356
29,2508.498
30,2523.626
31,2777.653
32,2830.878
33,2847.957
34,2863.488
35,2907.564
36,3105.148
37,3124.961
38,3139.741
39,3154.227
40,3174.851
41,3202.913
42,3243.952
43,3387.823
44,3436.036
45,3484.399
46,3537.896
47,3602.533
48,3787.680
49,3861.389
50,3895.999
51,3918.250
52,3941.502
53,3986.392
54,4136.053
55,4233.395
56,4311.919
57,4422.920
58,4524.057
59,4594.481
60,4628.934
61,4666.917
62,4776.965
63,4885.215
64,4961.411
65,5032.298
66,5109.567
67,5207.247
68,5284.903
69,5381.442
70,5482.611
71,5590.067
72,5669.804
73,5738.764
74,5857.024
75,5967.335
76,6070.126
77,6205.846
78,6355.510
79,6480.337
80,6651.903
81,6817.741
82,7000.277
83,7199.371
84,7395.656
85,7545.435
86,7697.115
87,7888.081
88,8089.184
89,8318.823
90,8613.552
91,8923.051
92,9252.963
93,9549.695
94,9972.439
95,10430.842
96,11036.864
97,11755.915
98,12743.686
99,14531.727
