Percentage served,Time in ms
0,186.682
1,253.735
2,331.176
3,381.869
4,423.739
5,435.106
6,443.048
7,445.591
8,449.429
9,451.592
10,452.863
11,453.628
12,454.697
13,456.216
14,457.058
15,458.246
16,458.735
17,459.302
18,460.268
19,461.044
20,461.445
21,461.878
22,462.516
23,463.185
24,463.550
25,463.975
26,464.451
27,464.936
28,465.346
29,465.802
30,466.591
31,466.941
32,467.663
33,468.048
34,468.542
35,468.925
36,469.326
37,469.798
38,470.133
39,470.428
40,470.781
41,471.273
42,471.578
43,471.871
44,472.183
45,472.504
46,472.939
47,473.250
48,473.579
49,473.859
50,474.103
51,474.324
52,474.666
53,475.050
54,475.307
55,475.649
56,476.003
57,476.477
58,476.835
59,477.192
60,477.609
61,478.118
62,478.604
63,478.971
64,479.324
65,479.771
66,480.252
67,480.576
68,480.975
69,481.380
70,481.650
71,482.096
72,482.545
73,483.238
74,483.697
75,484.184
76,484.631
77,485.603
78,486.078
79,486.932
80,487.469
81,487.978
82,488.985
83,489.711
84,490.597
85,491.268
86,492.015
87,493.172
88,495.066
89,496.702
90,498.832
91,501.708
92,505.142
93,511.931
94,519.363
95,529.945
96,549.135
97,588.517
98,631.954
99,655.159
