Percentage served,Time in ms
0,253.989
1,760.070
2,1469.444
3,1760.815
4,1855.010
5,1879.897
6,1905.444
7,1935.395
8,1955.967
9,1967.553
10,1976.289
11,1983.645
12,1991.240
13,1999.028
14,2008.339
15,2018.068
16,2027.604
17,2035.135
18,2040.955
19,2047.020
20,2051.617
21,2055.797
22,2059.280
23,2062.788
24,2066.539
25,2070.557
26,2074.746
27,2078.507
28,2081.862
29,2085.831
30,2089.562
31,2093.753
32,2097.449
33,2102.354
34,2108.077
35,2113.818
36,2120.257
37,2127.232
38,2133.507
39,2141.413
40,2147.671
41,2155.112
42,2160.676
43,2165.360
44,2171.197
45,2176.293
46,2181.211
47,2185.940
48,2192.098
49,2197.358
50,2202.918
51,2209.275
52,2215.568
53,2222.078
54,2229.875
55,2235.740
56,2239.725
57,2243.899
58,2247.768
59,2252.074
60,2255.004
61,2258.246
62,2261.166
63,2264.294
64,2267.006
65,2270.465
66,2273.011
67,2275.859
68,2278.083
69,2280.423
70,2282.460
71,2285.416
72,2287.652
73,2290.013
74,2292.289
75,2294.769
76,2297.191
77,2299.828
78,2302.264
79,2305.792
80,2309.132
81,2313.504
82,2318.617
83,2327.691
84,2362.817
85,2545.602
86,2656.326
87,2704.321
88,2959.580
89,3054.707
90,3224.344
91,3360.105
92,3534.678
93,3672.961
94,3806.909
95,4044.681
96,4192.952
97,4600.769
98,4899.309
99,5433.083
