Percentage served,Time in ms
0,268.264
1,1495.497
2,2561.171
3,3234.806
4,3595.224
5,3771.956
6,3809.904
7,3838.073
8,3862.964
9,3885.023
10,3910.876
11,3935.188
12,3961.999
13,3984.736
14,4008.797
15,4026.727
16,4044.273
17,4059.170
18,4075.293
19,4091.130
20,4107.646
21,4123.563
22,4135.970
23,4146.503
24,4158.295
25,4168.518
26,4180.141
27,4190.393
28,4200.862
29,4213.152
30,4223.128
31,4236.567
32,4251.661
33,4264.631
34,4279.741
35,4293.347
36,4308.788
37,4323.884
38,4335.273
39,4350.746
40,4366.060
41,4378.886
42,4395.051
43,4411.021
44,4426.746
45,4441.958
46,4455.005
47,4467.886
48,4481.080
49,4493.459
50,4505.693
51,4516.859
52,4528.208
53,4538.933
54,4550.650
55,4563.503
56,4574.725
57,4584.902
58,4594.579
59,4604.319
60,4613.806
61,4623.824
62,4634.974
63,4647.392
64,4659.560
65,4672.328
66,4687.578
67,4704.381
68,4719.481
69,4737.052
70,4751.489
71,4770.736
72,4788.388
73,4801.663
74,4813.569
75,4828.322
76,4844.494
77,4865.489
78,4887.794
79,4907.941
80,4933.682
81,4957.306
82,4984.990
83,5026.212
84,5093.863
85,5155.036
86,5216.048
87,5268.346
88,5330.751
89,5405.681
90,5482.804
91,5549.195
92,5628.505
93,5692.870
94,5763.971
95,5885.851
96,6163.921
97,6448.687
98,6806.728
99,7417.300
