Percentage served,Time in ms
0,209.907
1,840.638
2,1289.840
3,1596.560
4,1684.315
5,1726.930
6,1754.558
7,1774.890
8,1812.242
9,1882.003
10,1943.940
11,1973.728
12,1994.877
13,2013.726
14,2028.079
15,2043.369
16,2053.336
17,2064.739
18,2071.990
19,2080.526
20,2089.137
21,2096.947
22,2106.105
23,2113.568
24,2120.790
25,2128.002
26,2134.320
27,2140.697
28,2146.105
29,2151.251
30,2156.414
31,2161.203
32,2165.681
33,2169.896
34,2174.639
35,2180.262
36,2185.764
37,2191.192
38,2197.270
39,2203.453
40,2209.412
41,2216.397
42,2223.794
43,2233.852
44,2242.999
45,2253.056
46,2262.178
47,2272.838
48,2284.979
49,2298.476
50,2313.150
51,2326.130
52,2342.269
53,2355.728
54,2371.060
55,2385.509
56,2399.604
57,2413.906
58,2422.619
59,2430.543
60,2437.606
61,2446.899
62,2456.871
63,2465.547
64,2472.044
65,2478.561
66,2483.863
67,2487.998
68,2494.143
69,2499.426
70,2503.848
71,2509.513
72,2515.000
73,2520.681
74,2526.852
75,2534.055
76,2541.973
77,2551.823
78,2560.522
79,2569.694
80,2577.539
81,2587.563
82,2597.027
83,2604.126
84,2613.832
85,2623.242
86,2631.882
87,2641.142
88,2651.990
89,2664.765
90,2685.580
91,2715.608
92,2745.928
93,2786.694
94,2820.380
95,2861.137
96,2887.171
97,2904.666
98,2927.094
99,2951.928
