Percentage served,Time in ms
0,25.051
1,160.198
2,300.356
3,399.714
4,430.751
5,438.548
6,444.078
7,449.222
8,451.214
9,452.643
10,455.061
11,456.699
12,457.624
13,458.883
14,460.165
15,460.871
16,461.255
17,462.195
18,462.982
19,463.750
20,464.334
21,464.771
22,465.127
23,465.401
24,465.829
25,466.434
26,466.827
27,467.209
28,467.607
29,468.157
30,468.629
31,468.965
32,469.167
33,469.465
34,469.777
35,470.084
36,470.352
37,470.646
38,470.959
39,471.196
40,471.478
41,471.715
42,471.957
43,472.151
44,472.347
45,472.649
46,472.821
47,473.005
48,473.180
49,473.495
50,473.788
51,473.969
52,474.093
53,474.275
54,474.486
55,474.723
56,474.881
57,475.168
58,475.484
59,475.690
60,475.837
61,476.174
62,476.502
63,476.912
64,477.279
65,477.500
66,477.941
67,478.206
68,478.475
69,478.920
70,479.330
71,479.664
72,480.193
73,480.601
74,481.032
75,481.624
76,482.272
77,482.723
78,483.169
79,483.773
80,484.277
81,484.886
82,485.651
83,486.323
84,487.093
85,488.020
86,489.157
87,490.520
88,491.534
89,492.989
90,495.133
91,497.476
92,500.717
93,503.558
94,511.379
95,521.369
96,536.097
97,620.555
98,711.615
99,739.718
