Percentage served,Time in ms
0,160.542
1,808.611
2,1284.433
3,1707.129
4,1923.867
5,1959.525
6,1979.684
7,2000.121
8,2020.429
9,2032.867
10,2045.046
11,2056.862
12,2065.897
13,2072.554
14,2082.444
15,2090.176
16,2098.351
17,2106.106
18,2114.682
19,2123.747
20,2132.929
21,2144.613
22,2160.076
23,2175.549
24,2185.726
25,2195.424
26,2202.949
27,2210.736
28,2219.042
29,2225.389
30,2230.587
31,2235.957
32,2241.709
33,2248.112
34,2255.340
35,2261.387
36,2266.387
37,2271.503
38,2277.348
39,2282.144
40,2287.163
41,2291.833
42,2295.645
43,2300.816
44,2306.374
45,2310.340
46,2315.254
47,2319.696
48,2324.010
49,2328.437
50,2333.551
51,2338.563
52,2343.052
53,2346.295
54,2350.810
55,2354.761
56,2360.444
57,2367.495
58,2373.230
59,2378.372
60,2384.065
61,2390.026
62,2396.229
63,2401.123
64,2407.710
65,2412.981
66,2419.038
67,2424.489
68,2429.864
69,2434.780
70,2440.028
71,2446.113
72,2453.064
73,2460.086
74,2466.266
75,2473.122
76,2480.778
77,2490.697
78,2499.433
79,2508.677
80,2518.340
81,2527.123
82,2536.760
83,2546.828
84,2554.166
85,2562.165
86,2569.951
87,2578.420
88,2586.428
89,2594.645
90,2604.597
91,2615.804
92,2626.537
93,2637.061
94,2648.217
95,2659.165
96,2672.214
97,2686.949
98,2706.853
99,2728.887
