Percentage served,Time in ms
0,832.486
1,1419.089
2,2070.702
3,2106.115
4,2117.147
5,2124.857
6,2129.987
7,2134.608
8,2138.558
9,2142.779
10,2146.133
11,2149.557
12,2152.898
13,2156.471
14,2160.458
15,2164.671
16,2169.294
17,2173.521
18,2177.967
19,2182.685
20,2188.215
21,2193.803
22,2199.549
23,2206.219
24,2213.629
25,2221.433
26,2233.368
27,2422.780
28,2485.693
29,2503.006
30,2520.056
31,2541.544
32,2571.494
33,2799.974
34,2847.797
35,2874.029
36,2909.572
37,2967.989
38,3108.001
39,3140.728
40,3157.809
41,3176.677
42,3196.663
43,3217.567
44,3251.930
45,3371.890
46,3443.849
47,3502.377
48,3557.857
49,3643.076
50,3808.624
51,3879.174
52,3915.851
53,3944.716
54,3977.330
55,4038.134
56,4166.636
57,4264.867
58,4356.587
59,4467.387
60,4579.843
61,4634.152
62,4694.871
63,4780.802
64,4912.434
65,4998.839
66,5092.069
67,5199.305
68,5284.969
69,5385.522
70,5487.859
71,5604.307
72,5696.425
73,5801.100
74,5921.230
75,6042.339
76,6168.080
77,6277.712
78,6411.487
79,6529.089
80,6681.613
81,6851.897
82,7051.431
83,7254.889
84,7480.379
85,7660.795
86,7849.960
87,8090.080
88,8318.080
89,8580.436
90,8861.534
91,9180.914
92,9513.396
93,9871.993
94,10294.710
95,10786.248
96,11360.534
97,12093.439
98,13096.819
99,15008.838
