Percentage served,Time in ms
0,1638.325
1,2122.133
2,2133.578
3,2140.977
4,2146.367
5,2150.988
6,2154.327
7,2157.548
8,2160.951
9,2164.462
10,2167.559
11,2170.789
12,2174.097
13,2177.067
14,2180.302
15,2183.801
16,2187.052
17,2190.565
18,2194.369
19,2198.930
20,2203.477
21,2207.812
22,2212.278
23,2217.468
24,2224.659
25,2240.913
26,2490.272
27,2511.830
28,2528.405
29,2544.459
30,2561.821
31,2585.818
32,2844.837
33,2884.197
34,2912.991
35,2958.490
36,3129.421
37,3155.602
38,3172.276
39,3185.942
40,3201.662
41,3216.163
42,3240.477
43,3293.596
44,3383.230
45,3441.353
46,3503.442
47,3553.507
48,3611.642
49,3763.731
50,3876.824
51,3916.361
52,3947.821
53,3974.742
54,4011.141
55,4070.974
56,4221.222
57,4314.988
58,4413.269
59,4511.380
60,4614.094
61,4676.044
62,4734.240
63,4818.614
64,4921.755
65,5008.154
66,5089.406
67,5216.617
68,5289.788
69,5367.040
70,5444.936
71,5527.512
72,5623.887
73,5716.562
74,5815.265
75,5949.347
76,6059.590
77,6171.004
78,6289.934
79,6431.407
80,6571.922
81,6734.473
82,6917.863
83,7120.685
84,7307.904
85,7504.814
86,7652.379
87,7829.300
88,8083.258
89,8352.020
90,8626.430
91,8931.574
92,9268.311
93,9633.062
94,10016.989
95,10561.084
96,11097.002
97,11759.887
98,12751.007
99,14731.119
